1843            : 1 : [p11:s0], 
not             : 177 : [p8:s0], [p45:s3], [p46:s5], [p47:s3], [p53:s2], [p54:s3], [p63:s3], [p68:s0], [p68:s2], [p77:s1], [p96:s1], [p107:s0], [p107:s1], [p117:s0], [p117:s0], [p124:s2], [p125:s1], [p125:s2], [p127:s0], [p127:s0], [p129:s2], [p131:s0], [p133:s0], [p145:s1], [p162:s0], [p163:s2], [p166:s0], [p172:s1], [p174:s0], [p192:s1], [p192:s2], [p192:s3], [p200:s0], [p201:s0], [p208:s0], [p215:s0], [p219:s0], [p228:s1], [p229:s1], [p241:s1], [p242:s0], [p242:s1], [p243:s0], [p251:s0], [p252:s2], [p255:s0], [p259:s0], [p259:s1], [p262:s2], [p273:s0], [p275:s4], [p277:s0], [p277:s0], [p277:s0], [p277:s0], [p277:s0], [p277:s0], [p288:s0], [p292:s5], [p295:s3], [p297:s2], [p315:s8], [p315:s10], [p316:s6], [p319:s3], [p321:s3], [p325:s1], [p326:s0], [p334:s0], [p334:s3], [p335:s0], [p340:s3], [p341:s3], [p346:s0], [p346:s3], [p351:s1], [p352:s2], [p360:s0], [p360:s2], [p360:s4], [p367:s2], [p369:s1], [p374:s0], [p379:s3], [p381:s0], [p381:s3], [p383:s6], [p385:s1], [p385:s1], [p393:s1], [p400:s1], [p402:s0], [p403:s3], [p419:s1], [p422:s2], [p432:s0], [p433:s0], [p433:s2], [p439:s2], [p441:s0], [p455:s0], [p462:s1], [p463:s4], [p465:s1], [p465:s1], [p472:s0], [p472:s1], [p479:s2], [p484:s0], [p491:s1], [p494:s0], [p494:s2], [p495:s1], [p497:s12], [p497:s14], [p498:s0], [p498:s3], [p498:s3], [p499:s1], [p501:s1], [p506:s0], [p510:s2], [p517:s0], [p517:s0], [p529:s0], [p536:s0], [p537:s0], [p541:s3], [p558:s2], [p566:s1], [p568:s0], [p581:s1], [p582:s3], [p583:s4], [p587:s3], [p588:s0], [p588:s1], [p589:s0], [p597:s1], [p612:s1], [p612:s2], [p612:s2], [p614:s0], [p614:s2], [p615:s2], [p617:s1], [p617:s2], [p623:s0], [p631:s1], [p633:s1], [p639:s1], [p639:s3], [p666:s0], [p668:s0], [p672:s1], [p673:s0], [p673:s1], [p678:s1], [p678:s2], [p678:s2], [p680:s3], [p693:s2], [p693:s3], [p697:s3], [p705:s0], [p705:s0], [p722:s4], [p731:s0], [p736:s0], [p738:s0], [p741:s1], [p743:s1], [p767:s1], [p768:s0], [p770:s1], [p772:s1], [p772:s3], 
nothing         : 35 : [p47:s2], [p47:s3], [p79:s0], [p79:s0], [p101:s0], [p112:s0], [p124:s0], [p128:s1], [p134:s0], [p180:s0], [p228:s0], [p239:s0], [p285:s0], [p285:s1], [p294:s1], [p314:s1], [p329:s0], [p339:s2], [p339:s2], [p380:s1], [p381:s0], [p381:s1], [p401:s2], [p465:s0], [p468:s0], [p479:s0], [p484:s1], [p496:s2], [p533:s0], [p540:s1], [p569:s3], [p588:s3], [p628:s1], [p760:s3], [p772:s3], 
noticed         : 1 : [p511:s2], 
notion          : 2 : [p316:s6], [p495:s0], 
notwithstanding : 3 : [p85:s0], [p167:s0], [p420:s1], 
now             : 56 : [p77:s1], [p87:s1], [p123:s3], [p124:s0], [p136:s1], [p144:s0], [p145:s0], [p146:s0], [p183:s1], [p193:s0], [p240:s0], [p241:s2], [p242:s6], [p243:s1], [p243:s1], [p243:s1], [p243:s1], [p243:s1], [p243:s1], [p243:s1], [p270:s1], [p283:s0], [p288:s0], [p302:s0], [p309:s0], [p321:s3], [p331:s1], [p334:s2], [p346:s2], [p350:s2], [p360:s1], [p361:s0], [p362:s0], [p381:s0], [p397:s1], [p402:s0], [p422:s2], [p440:s6], [p443:s4], [p468:s0], [p495:s0], [p592:s0], [p599:s1], [p608:s4], [p609:s0], [p613:s1], [p622:s2], [p635:s0], [p643:s0], [p660:s6], [p673:s1], [p674:s0], [p680:s1], [p708:s0], [p725:s0], [p768:s0], 
nowhere         : 1 : [p636:s0], 
nuisance        : 1 : [p191:s0], 
numbers         : 1 : [p467:s0], 
nuts            : 2 : [p52:s2], [p128:s1], 
obedience       : 2 : [p215:s0], [p610:s0], 
obeyed          : 1 : [p382:s1], 
objected        : 1 : [p505:s1], 
objects         : 1 : [p125:s1], 
obliged         : 5 : [p134:s1], [p227:s1], [p255:s0], [p501:s2], [p747:s1], 
obscene         : 1 : [p606:s1], 
obscure         : 1 : [p572:s0], 
obscuring       : 1 : [p53:s4], 
observable      : 1 : [p387:s3], 
observant       : 1 : [p249:s1], 
observe         : 2 : [p359:s0], [p569:s3], 
observed        : 16 : [p106:s0], [p120:s0], [p143:s3], [p145:s1], [p156:s0], [p184:s0], [p269:s1], [p333:s0], [p373:s0], [p420:s1], [p487:s0], [p511:s2], [p556:s0], [p610:s0], [p660:s0], [p773:s2], 
observing       : 4 : [p143:s4], [p380:s0], [p539:s1], [p546:s1], 
obtain          : 1 : [p631:s0], 
obtained        : 1 : [p464:s1], 
occasion        : 2 : [p242:s6], [p379:s0], 
occupation      : 1 : [p674:s0], 
occupies        : 1 : [p107:s2], 
occurred        : 1 : [p99:s1], 
ocean           : 1 : [p194:s4], 
oclock          : 2 : [p51:s2], [p763:s1], 
odds            : 2 : [p579:s0], [p579:s1], 
odious          : 2 : [p460:s0], [p612:s1], 
odours          : 1 : [p264:s2], 
off             : 34 : [p87:s1], [p103:s3], [p133:s1], [p134:s3], [p169:s1], [p183:s1], [p227:s1], [p227:s2], [p295:s4], [p314:s3], [p315:s10], [p340:s2], [p360:s6], [p401:s0], [p402:s4], [p404:s2], [p421:s0], [p426:s2], [p434:s0], [p443:s4], [p466:s3], [p493:s0], [p497:s11], [p501:s2], [p509:s1], [p591:s3], [p605:s1], [p709:s1], [p729:s0], [p729:s1], [p733:s2], [p736:s1], [p760:s1], [p763:s0], 
offal           : 1 : [p573:s0], 
offences        : 2 : [p484:s1], [p572:s2], 
offend          : 1 : [p253:s0], 
offer           : 2 : [p295:s3], [p558:s1], 
office          : 9 : [p49:s6], [p87:s1], [p122:s1], [p367:s2], [p494:s1], [p497:s15], [p678:s0], [p678:s1], [p761:s0], 
officers        : 1 : [p475:s1], 
offices         : 3 : [p53:s2], [p123:s3], [p275:s1], 
officious       : 1 : [p426:s2], 
often           : 12 : [p50:s5], [p144:s0], [p289:s0], [p346:s3], [p414:s0], [p496:s3], [p497:s12], [p498:s3], [p545:s1], [p647:s1], [p653:s3], [p737:s4], 
ogre            : 1 : [p463:s3], 
oh              : 18 : [p49:s0], [p99:s0], [p192:s0], [p192:s5], [p403:s1], [p443:s0], [p452:s1], [p455:s3], [p483:s3], [p488:s0], [p520:s0], [p612:s0], [p691:s1], [p697:s4], [p703:s3], [p712:s3], [p713:s2], [p761:s1], 
oil             : 1 : [p599:s1], 
oily            : 1 : [p307:s1], 
old             : 67 : [p44:s4], [p48:s0], [p49:s2], [p49:s4], [p109:s1], [p123:s3], [p123:s5], [p130:s0], [p132:s5], [p132:s5], [p134:s2], [p134:s4], [p181:s1], [p217:s3], [p242:s0], [p264:s1], [p279:s2], [p295:s2], [p305:s1], [p306:s0], [p307:s0], [p311:s5], [p313:s1], [p314:s1], [p315:s10], [p315:s11], [p316:s4], [p319:s7], [p344:s0], [p363:s0], [p402:s2], [p471:s2], [p471:s2], [p471:s3], [p471:s3], [p471:s4], [p474:s1], [p484:s0], [p494:s1], [p498:s3], [p508:s0], [p529:s1], [p564:s2], [p569:s1], [p573:s0], [p573:s3], [p574:s2], [p575:s3], [p576:s0], [p576:s6], [p577:s1], [p577:s1], [p585:s0], [p587:s1], [p588:s3], [p591:s1], [p602:s2], [p604:s1], [p606:s1], [p607:s1], [p703:s5], [p738:s1], [p739:s0], [p746:s1], [p772:s2], [p772:s2], [p772:s2], 
older           : 4 : [p63:s3], [p334:s2], [p511:s1], [p511:s1], 
oldfashioned    : 1 : [p590:s2], 
ominous         : 1 : [p91:s1], 
on              : 162 : [p46:s5], [p49:s5], [p49:s5], [p50:s0], [p51:s3], [p53:s0], [p53:s4], [p54:s3], [p61:s0], [p63:s4], [p68:s2], [p85:s1], [p109:s0], [p109:s7], [p114:s1], [p122:s1], [p123:s5], [p124:s0], [p124:s2], [p125:s2], [p128:s1], [p128:s1], [p130:s1], [p132:s5], [p133:s1], [p134:s0], [p134:s3], [p134:s4], [p134:s4], [p138:s0], [p140:s0], [p143:s1], [p143:s4], [p155:s1], [p169:s0], [p174:s2], [p177:s1], [p179:s2], [p180:s0], [p183:s1], [p189:s0], [p191:s0], [p197:s0], [p211:s0], [p215:s0], [p224:s0], [p230:s0], [p242:s1], [p262:s0], [p269:s2], [p272:s0], [p275:s0], [p278:s0], [p280:s0], [p294:s0], [p295:s1], [p295:s4], [p314:s1], [p315:s13], [p320:s3], [p339:s2], [p360:s3], [p361:s1], [p361:s2], [p361:s4], [p362:s0], [p362:s0], [p373:s0], [p379:s3], [p380:s0], [p380:s1], [p381:s3], [p382:s0], [p383:s5], [p383:s6], [p387:s2], [p387:s3], [p397:s1], [p400:s1], [p402:s0], [p402:s5], [p403:s3], [p404:s2], [p404:s3], [p408:s0], [p414:s0], [p416:s0], [p419:s1], [p420:s0], [p421:s0], [p421:s2], [p435:s2], [p438:s0], [p439:s3], [p439:s5], [p444:s1], [p445:s0], [p455:s4], [p455:s4], [p456:s1], [p460:s0], [p463:s4], [p465:s2], [p466:s3], [p467:s0], [p467:s1], [p467:s2], [p467:s2], [p467:s3], [p472:s0], [p473:s0], [p474:s0], [p475:s0], [p475:s0], [p475:s2], [p475:s2], [p475:s2], [p476:s0], [p491:s0], [p492:s0], [p497:s7], [p497:s11], [p498:s3], [p510:s1], [p525:s4], [p527:s1], [p543:s0], [p543:s2], [p543:s4], [p545:s1], [p552:s1], [p556:s0], [p560:s0], [p569:s1], [p578:s0], [p578:s0], [p578:s0], [p586:s2], [p587:s0], [p590:s3], [p593:s0], [p595:s1], [p605:s0], [p609:s0], [p610:s1], [p639:s3], [p650:s1], [p653:s4], [p656:s3], [p673:s1], [p697:s4], [p703:s5], [p703:s5], [p706:s0], [p738:s0], [p748:s0], [p754:s1], [p755:s1], [p757:s1], [p763:s1], [p770:s1], [p772:s3], 
once            : 17 : [p51:s2], [p53:s0], [p120:s0], [p123:s1], [p210:s0], [p231:s0], [p292:s5], [p315:s10], [p352:s4], [p404:s3], [p429:s1], [p466:s3], [p645:s1], [p654:s0], [p656:s2], [p679:s0], [p767:s0], 
one             : 109 : [p8:s1], [p42:s0], [p49:s6], [p50:s4], [p53:s4], [p54:s1], [p68:s2], [p76:s1], [p88:s0], [p110:s3], [p123:s2], [p124:s2], [p134:s2], [p134:s4], [p192:s3], [p209:s1], [p217:s1], [p217:s3], [p227:s0], [p230:s0], [p240:s0], [p243:s1], [p243:s1], [p243:s1], [p243:s1], [p252:s2], [p264:s2], [p272:s0], [p275:s1], [p276:s2], [p277:s0], [p279:s4], [p292:s5], [p299:s0], [p315:s2], [p315:s8], [p315:s9], [p315:s10], [p320:s3], [p334:s0], [p338:s0], [p340:s2], [p340:s2], [p344:s0], [p346:s2], [p352:s2], [p357:s0], [p360:s2], [p360:s3], [p360:s4], [p361:s8], [p379:s0], [p379:s2], [p381:s0], [p387:s1], [p401:s1], [p402:s0], [p403:s2], [p409:s1], [p410:s0], [p439:s5], [p440:s4], [p440:s5], [p444:s2], [p448:s0], [p460:s0], [p465:s2], [p467:s0], [p473:s1], [p474:s1], [p483:s1], [p491:s0], [p491:s1], [p491:s1], [p496:s1], [p498:s0], [p500:s1], [p500:s1], [p533:s0], [p540:s1], [p546:s0], [p556:s1], [p562:s1], [p569:s2], [p603:s4], [p605:s4], [p607:s3], [p612:s1], [p612:s1], [p614:s0], [p621:s0], [p634:s3], [p637:s2], [p655:s1], [p664:s0], [p664:s0], [p666:s0], [p666:s1], [p681:s0], [p682:s0], [p705:s0], [p718:s3], [p720:s0], [p722:s4], [p723:s0], [p731:s0], [p737:s1], [p760:s7], [p773:s2], 
ones            : 1 : [p52:s2], 
onion           : 2 : [p422:s2], [p440:s5], 
onions          : 1 : [p402:s3], 
only            : 25 : [p50:s4], [p53:s2], [p68:s2], [p76:s1], [p120:s0], [p164:s1], [p287:s2], [p381:s2], [p414:s0], [p434:s0], [p494:s0], [p494:s4], [p500:s1], [p501:s0], [p511:s0], [p538:s1], [p547:s1], [p631:s1], [p634:s3], [p645:s1], [p663:s0], [p682:s1], [p735:s0], [p761:s2], [p767:s0], 
onslaught       : 1 : [p361:s1], 
onuntil         : 1 : [p475:s0], 
onward          : 1 : [p536:s0], 
opaque          : 1 : [p223:s0], 
open            : 18 : [p50:s2], [p54:s0], [p68:s2], [p125:s3], [p138:s0], [p213:s0], [p262:s0], [p275:s3], [p332:s0], [p387:s4], [p402:s1], [p511:s2], [p587:s1], [p587:s6], [p591:s3], [p612:s2], [p731:s0], [p762:s6], 
opened          : 6 : [p276:s1], [p289:s0], [p360:s9], [p467:s2], [p713:s0], [p763:s0], 
opening         : 2 : [p292:s7], [p593:s0], 
operation       : 1 : [p95:s2], 
opinion         : 5 : [p108:s1], [p487:s1], [p491:s0], [p497:s6], [p497:s15], 
opportunities   : 1 : [p412:s0], 
opportunity     : 1 : [p192:s3], 
opposite        : 4 : [p53:s3], [p155:s1], [p360:s1], [p380:s0], 
opulence        : 1 : [p402:s2], 
oranges         : 3 : [p383:s5], [p402:s4], [p444:s1], 
orchestra       : 1 : [p315:s0], 
order           : 2 : [p227:s4], [p673:s0], 
orders          : 1 : [p109:s7], 
organ           : 1 : [p307:s1], 
origin          : 1 : [p68:s2], 
orson           : 1 : [p279:s6], 
other           : 36 : [p8:s0], [p47:s3], [p68:s2], [p87:s0], [p107:s1], [p123:s2], [p123:s3], [p125:s1], [p182:s1], [p182:s1], [p182:s1], [p214:s1], [p270:s1], [p270:s2], [p272:s3], [p287:s2], [p315:s10], [p315:s13], [p340:s1], [p387:s3], [p401:s0], [p403:s3], [p403:s4], [p404:s3], [p442:s5], [p453:s0], [p474:s1], [p487:s1], [p496:s2], [p559:s0], [p563:s1], [p574:s1], [p576:s2], [p578:s0], [p744:s0], [p772:s2], 
others          : 2 : [p100:s1], [p581:s1], 
otherwise       : 2 : [p46:s2], [p352:s0], 
ought           : 2 : [p381:s3], [p505:s2], 
our             : 15 : [p45:s3], [p182:s5], [p182:s6], [p326:s2], [p344:s0], [p344:s1], [p344:s1], [p419:s0], [p419:s0], [p431:s0], [p506:s1], [p576:s8], [p632:s0], [p660:s7], [p672:s0], 
ourselves       : 2 : [p587:s4], [p668:s0], 
out             : 82 : [p8:s0], [p47:s3], [p48:s0], [p49:s3], [p49:s4], [p63:s2], [p87:s0], [p109:s1], [p109:s7], [p114:s1], [p122:s0], [p123:s2], [p123:s3], [p128:s0], [p130:s2], [p136:s3], [p215:s1], [p216:s1], [p223:s0], [p227:s0], [p227:s2], [p252:s1], [p257:s0], [p272:s5], [p281:s2], [p287:s1], [p295:s3], [p307:s1], [p315:s11], [p315:s13], [p316:s4], [p316:s6], [p320:s3], [p321:s0], [p324:s0], [p335:s0], [p350:s2], [p361:s8], [p381:s2], [p402:s0], [p402:s2], [p422:s1], [p422:s2], [p434:s0], [p440:s3], [p441:s1], [p442:s2], [p445:s0], [p466:s1], [p466:s2], [p467:s3], [p471:s2], [p474:s0], [p479:s2], [p497:s12], [p498:s3], [p501:s0], [p501:s3], [p502:s0], [p510:s2], [p521:s2], [p521:s3], [p525:s6], [p550:s1], [p570:s1], [p585:s1], [p587:s2], [p593:s0], [p599:s0], [p607:s1], [p621:s0], [p631:s0], [p639:s2], [p650:s0], [p697:s3], [p703:s1], [p706:s0], [p710:s0], [p712:s0], [p713:s0], [p737:s0], [p755:s1], 
outcast         : 1 : [p491:s0], 
outer           : 2 : [p85:s1], [p610:s1], 
outline         : 1 : [p243:s1], 
outpouring      : 1 : [p467:s2], 
outrage         : 1 : [p497:s7], 
outset          : 2 : [p136:s3], [p772:s3], 
outside         : 5 : [p53:s1], [p278:s1], [p403:s4], [p422:s2], [p519:s1], 
outstretched    : 2 : [p533:s0], [p571:s0], 
outward         : 1 : [p511:s1], 
oven            : 2 : [p163:s2], [p405:s0], 
over            : 19 : [p50:s4], [p134:s1], [p137:s2], [p190:s0], [p210:s0], [p212:s2], [p228:s0], [p228:s0], [p228:s0], [p307:s1], [p315:s8], [p373:s0], [p441:s2], [p474:s1], [p476:s0], [p496:s1], [p497:s8], [p736:s1], [p770:s3], 
overcome        : 2 : [p375:s0], [p454:s0], 
overflowings    : 1 : [p109:s4], 
overheard       : 1 : [p86:s0], 
overrun         : 2 : [p275:s2], [p680:s3], 
overtake        : 1 : [p763:s1], 
own             : 48 : [p45:s1], [p47:s3], [p49:s6], [p54:s2], [p63:s4], [p65:s1], [p107:s1], [p125:s4], [p129:s1], [p162:s1], [p163:s1], [p168:s1], [p177:s1], [p177:s1], [p211:s2], [p220:s1], [p346:s0], [p360:s9], [p362:s0], [p373:s0], [p375:s0], [p379:s2], [p383:s0], [p403:s4], [p407:s1], [p421:s0], [p422:s2], [p454:s0], [p456:s1], [p476:s1], [p484:s1], [p494:s1], [p496:s3], [p496:s3], [p527:s1], [p540:s1], [p545:s0], [p564:s2], [p569:s3], [p570:s0], [p576:s6], [p608:s3], [p686:s0], [p702:s1], [p702:s2], [p702:s2], [p702:s3], [p772:s4], 
owner           : 2 : [p110:s3], [p451:s0], 
owners          : 1 : [p51:s3], 
oyster          : 1 : [p49:s3], 
oysters         : 2 : [p383:s5], [p400:s0], 
pace            : 1 : [p739:s0], 
paces           : 1 : [p214:s1], 
package         : 1 : [p361:s3], 
packed          : 1 : [p314:s3], 
padlocks        : 1 : [p143:s3], 
pageant         : 1 : [p109:s6], 
paid            : 2 : [p735:s0], [p735:s0], 
pain            : 1 : [p354:s0], 
painted         : 1 : [p48:s0], 
pair            : 5 : [p243:s1], [p316:s6], [p483:s1], [p588:s2], [p590:s2], 
pale            : 2 : [p109:s5], [p610:s1], 
palm            : 1 : [p467:s2], 
palpable        : 1 : [p53:s2], 
panelling       : 1 : [p277:s0], 
panels          : 1 : [p287:s1], 
pang            : 1 : [p738:s1], 
panting         : 1 : [p312:s1], 
paper           : 1 : [p402:s4], 
papers          : 1 : [p87:s2], 
parapets        : 1 : [p402:s0], 
parcels         : 1 : [p361:s2], 
pardon          : 1 : [p741:s2], 
parks           : 1 : [p422:s1], 
parliament      : 2 : [p70:s2], [p130:s0], 
parlour         : 5 : [p361:s8], [p576:s1], [p576:s9], [p576:s10], [p577:s0], 
parlours        : 1 : [p466:s0], 
parrot          : 2 : [p281:s0], [p281:s6], 
part            : 10 : [p54:s2], [p125:s4], [p202:s0], [p243:s1], [p319:s5], [p373:s0], [p383:s3], [p572:s0], [p611:s2], [p666:s1], 
parted          : 3 : [p272:s3], [p355:s0], [p403:s3], 
particles       : 1 : [p401:s1], 
particular      : 7 : [p124:s0], [p150:s2], [p315:s7], [p329:s0], [p440:s5], [p464:s2], [p558:s2], 
particularly    : 1 : [p45:s1], 
parties         : 2 : [p523:s1], [p706:s0], 
parting         : 5 : [p375:s1], [p465:s2], [p568:s1], [p666:s1], [p672:s0], 
partner         : 8 : [p90:s0], [p123:s1], [p124:s2], [p151:s0], [p319:s2], [p319:s8], [p367:s3], [p569:s1], 
partners        : 2 : [p46:s3], [p316:s6], 
parts           : 1 : [p243:s1], 
party           : 7 : [p81:s1], [p109:s3], [p463:s4], [p498:s0], [p511:s2], [p555:s1], [p760:s8], 
pass            : 1 : [p192:s1], 
passage         : 1 : [p277:s0], 
passed          : 16 : [p109:s5], [p140:s0], [p211:s2], [p230:s1], [p262:s0], [p302:s0], [p367:s2], [p402:s4], [p404:s2], [p464:s0], [p464:s3], [p467:s3], [p495:s1], [p509:s1], [p511:s0], [p749:s0], 
passengers      : 1 : [p302:s0], 
passing         : 2 : [p471:s1], [p472:s0], 
passion         : 2 : [p334:s4], [p419:s0], 
passionless     : 1 : [p402:s5], 
passions        : 1 : [p252:s2], 
past            : 19 : [p224:s2], [p233:s0], [p248:s0], [p249:s0], [p250:s1], [p272:s2], [p335:s0], [p354:s0], [p496:s2], [p497:s13], [p516:s0], [p569:s1], [p628:s1], [p629:s0], [p644:s0], [p693:s4], [p697:s1], [p703:s0], [p762:s3], 
pastrycooks     : 1 : [p442:s5], 
path            : 2 : [p209:s0], [p738:s1], 
paths           : 1 : [p52:s2], 
patience        : 1 : [p487:s0], 
patient         : 4 : [p344:s1], [p510:s1], [p630:s0], [p668:s0], 
patted          : 1 : [p748:s0], 
pattern         : 1 : [p177:s2], 
patting         : 1 : [p732:s1], 
pauls           : 1 : [p47:s3], 
pause           : 3 : [p128:s0], [p140:s0], [p439:s4], 
paused          : 2 : [p539:s1], [p679:s1], 
paved           : 1 : [p134:s2], 
pavement        : 3 : [p53:s1], [p400:s1], [p405:s0], 
pawnbrokers     : 1 : [p465:s1], 
pay             : 2 : [p119:s0], [p227:s3], 
paying          : 1 : [p63:s3], 
peace           : 1 : [p187:s1], 
peal            : 1 : [p129:s1], 
peals           : 1 : [p712:s0], 
pears           : 2 : [p383:s5], [p402:s4], 
peck            : 1 : [p403:s4], 
peculiar        : 1 : [p406:s0], 
pedestrian      : 1 : [p259:s0], 
peeled          : 1 : [p422:s2], 
peeping         : 2 : [p109:s1], [p383:s6], 
pelt            : 1 : [p122:s1], 
pelting         : 1 : [p50:s2], 
pen             : 4 : [p92:s1], [p94:s0], [p307:s0], [p763:s1], 
penance         : 1 : [p202:s0], 
pencilcase      : 1 : [p588:s2], 
pendulous       : 1 : [p552:s1], 
penetrated      : 1 : [p572:s0], 
penitence       : 1 : [p454:s0], 
penny           : 1 : [p591:s3], 
penthouse       : 1 : [p573:s0], 
people          : 24 : [p48:s3], [p53:s1], [p68:s2], [p87:s0], [p103:s2], [p109:s0], [p227:s2], [p295:s3], [p316:s6], [p316:s6], [p400:s1], [p402:s0], [p403:s4], [p404:s0], [p404:s1], [p436:s2], [p467:s0], [p498:s3], [p572:s1], [p737:s1], [p748:s0], [p769:s1], [p772:s3], [p772:s3], 
peoples         : 3 : [p107:s1], [p402:s4], [p412:s0], 
perfect         : 3 : [p383:s3], [p444:s1], [p707:s1], 
perfectly       : 7 : [p47:s3], [p125:s3], [p163:s2], [p360:s2], [p483:s3], [p561:s0], [p708:s0], 
perhaps         : 9 : [p130:s1], [p230:s1], [p251:s0], [p325:s2], [p403:s2], [p421:s0], [p553:s1], [p654:s2], [p714:s1], 
period          : 2 : [p253:s0], [p574:s2], 
perish          : 1 : [p315:s13], 
permit          : 1 : [p45:s4], 
permitted       : 1 : [p182:s3], 
perplexed       : 1 : [p228:s1], 
persecuted      : 1 : [p168:s1], 
persevered      : 1 : [p684:s0], 
person          : 6 : [p137:s2], [p320:s3], [p381:s3], [p579:s4], [p619:s0], [p619:s0], 
personally      : 1 : [p217:s2], 
persons         : 2 : [p402:s4], [p560:s1], 
perspiration    : 1 : [p201:s1], 
perversion      : 1 : [p521:s4], 
peter           : 18 : [p422:s1], [p422:s2], [p438:s0], [p439:s2], [p464:s1], [p464:s2], [p464:s4], [p464:s4], [p465:s1], [p637:s2], [p644:s0], [p647:s0], [p659:s1], [p662:s2], [p663:s0], [p664:s0], [p665:s1], [p671:s1], 
peters          : 1 : [p464:s2], 
petrification   : 1 : [p383:s4], 
phantom         : 14 : [p145:s1], [p169:s1], [p192:s1], [p392:s1], [p529:s1], [p532:s0], [p544:s0], [p560:s0], [p571:s0], [p574:s0], [p611:s0], [p620:s0], [p678:s3], [p681:s2], 
phantoms        : 3 : [p53:s3], [p217:s0], [p699:s0], 
pharaohs        : 1 : [p134:s3], 
phenomenon      : 2 : [p126:s0], [p439:s0], 
piano           : 1 : [p497:s8], 
pick            : 1 : [p581:s1], 
picking         : 1 : [p121:s0], 
picture         : 1 : [p134:s4], 
piece           : 6 : [p45:s2], [p316:s0], [p316:s0], [p316:s6], [p458:s4], [p736:s1], 
pierce          : 1 : [p223:s1], 
piercing        : 1 : [p110:s1], 
pies            : 1 : [p400:s0], 
pig             : 1 : [p501:s1], 
pigs            : 1 : [p400:s0], 
pigtail         : 3 : [p128:s0], [p143:s1], [p143:s1], 
pile            : 1 : [p123:s2], 
piled           : 1 : [p573:s1], 
piles           : 1 : [p402:s4], 
piling          : 1 : [p467:s0], 
pillaged        : 1 : [p360:s3], 
pimple          : 1 : [p266:s0], 
pinched         : 1 : [p521:s2], 
pinioned        : 1 : [p359:s0], 
pinned          : 1 : [p312:s1], 
pipe            : 4 : [p573:s3], [p574:s2], [p576:s0], [p577:s1], 
piping          : 1 : [p713:s1], 
pitchandtoss    : 1 : [p380:s0], 
piteously       : 1 : [p217:s3], 
pities          : 1 : [p695:s0], 
pity            : 2 : [p282:s0], [p494:s2], 
place           : 21 : [p51:s2], [p124:s1], [p263:s2], [p275:s4], [p315:s10], [p319:s8], [p360:s0], [p368:s1], [p420:s1], [p469:s0], [p470:s0], [p511:s2], [p570:s0], [p576:s0], [p576:s6], [p603:s3], [p615:s1], [p653:s2], [p674:s0], [p680:s2], [p680:s4], 
places          : 1 : [p416:s0], 
placesfour      : 1 : [p312:s1], 
plain           : 3 : [p276:s1], [p302:s1], [p587:s2], 
plaintive       : 1 : [p464:s5], 
plaster         : 1 : [p287:s1], 
plates          : 3 : [p439:s2], [p440:s6], [p466:s1], 
platter         : 1 : [p361:s4], 
play            : 4 : [p47:s3], [p122:s1], [p163:s0], [p621:s0], 
played          : 4 : [p496:s2], [p496:s2], [p497:s1], [p498:s3], 
playing         : 1 : [p123:s2], 
plead           : 1 : [p259:s0], 
pleaded         : 2 : [p64:s1], [p767:s0], 
pleasant        : 8 : [p68:s2], [p87:s1], [p402:s4], [p436:s2], [p484:s0], [p494:s0], [p737:s2], [p741:s1], 
pleasanter      : 1 : [p494:s1], 
pleasantestspoken: 1 : [p656:s3], 
pleasantly      : 2 : [p8:s1], [p651:s0], 
pleasantry      : 1 : [p554:s0], 
please          : 4 : [p743:s0], [p745:s0], [p753:s1], [p766:s4], 
pleased         : 2 : [p465:s2], [p499:s0], 
pleasure        : 6 : [p88:s1], [p326:s2], [p421:s0], [p634:s3], [p724:s2], [p748:s0], 
pledged         : 1 : [p509:s0], 
plentiful       : 1 : [p403:s3], 
plenty          : 5 : [p94:s0], [p130:s1], [p316:s0], [p506:s0], [p666:s0], 
plentys         : 1 : [p383:s6], 
ploughed        : 1 : [p401:s0], 
plucked         : 1 : [p360:s6], 
plume           : 1 : [p380:s0], 
plump           : 7 : [p491:s1], [p493:s0], [p497:s7], [p497:s9], [p497:s11], [p501:s3], [p760:s6], 
